DATA,CO_ID,CL_ID,CL_GENERO,CL_EC,CL_FHL,CL_SEG,PR_ID,PR_CAT,PR_NOME
2022-11-02,764639,816,M,4,0,C,136,ALIMENTOS,RICOTA
2022-11-02,764663,465,F,3,0,B,214,ALIMENTOS,CEBOLA
2022-11-02,764757,191,M,3,0,B,94,LIMPEZA,ALCOOL
2022-11-02,764849,239,M,4,2,C,134,LIMPEZA,SABAO
2022-11-02,764882,328,M,2,0,B,223,ALIMENTOS,AZEITONA
2022-11-02,764948,415,F,3,0,B,142,BEBIDAS,REFRIGERANTE LARANJA
2022-11-02,764962,264,F,4,1,B,150,ALIMENTOS,QUEIJO DE CABRA
2022-11-02,764967,119,F,3,2,B,185,LIMPEZA,INSETICIDA
2022-11-02,764988,330,F,1,0,B,24,ALIMENTOS,COPA SUINA
2022-11-02,765071,91,M,3,0,B,205,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2022-11-02,765118,315,F,3,0,B,127,ALIMENTOS,SNACKS
2022-11-02,765180,66,M,3,3,B,206,ALIMENTOS,CORACAO DE FRANGO
2022-11-02,765242,240,M,4,0,B,131,ALIMENTOS,SALGADINHO
2022-11-02,765323,694,M,4,0,C,100,LIMPEZA,DETERGENTE
2022-11-02,765331,143,F,1,4,B,218,ALIMENTOS,BIFE DE COXAO MOLE
2022-11-02,765337,923,F,2,4,C,64,ALIMENTOS,UVA
2022-11-02,765394,786,F,1,4,C,151,HIGIENE,PROTETOR SOLAR
2022-11-02,765443,195,M,4,0,B,47,ALIMENTOS,MORTADELA
2022-11-02,765513,444,F,2,0,B,226,ALIMENTOS,ARROZ INTEGRAL
2022-11-02,765560,500,M,3,2,C,136,ALIMENTOS,RICOTA
2022-11-02,765600,291,F,3,0,C,100,LIMPEZA,DETERGENTE
2022-02-13,765662,530,F,1,0,A,1,ACESSORIOS,CHUPETA
2022-02-13,765758,810,M,1,0,B,150,ALIMENTOS,QUEIJO DE CABRA
2022-02-13,765807,395,F,4,1,B,119,PET,RACAO UMIDA PARA GATOS
2022-02-13,765864,871,F,1,3,C,183,ALIMENTOS,KETCHUP
2022-02-13,765927,382,F,3,0,C,176,LIMPEZA,LIMPA VIDROS
2022-02-13,765981,16,M,1,4,C,31,ALIMENTOS,GRANOLA
2022-02-13,766062,858,F,4,2,C,9,ALIMENTOS,ARROZ INTEGRAL
2022-02-13,766144,174,M,4,3,C,156,HIGIENE,PASTA DE DENTE
2022-02-13,766158,571,F,2,0,B,70,BEBIDAS,REFRIGERANTE OUTROS
2022-02-13,766190,964,M,2,0,B,40,ALIMENTOS,LINGUICA
2022-02-13,766268,947,F,3,1,B,96,LIMPEZA,BALDE
2022-02-13,766328,964,M,2,0,B,119,PET,RACAO UMIDA PARA GATOS
2022-02-13,766410,800,M,1,0,C,2,ACESSORIOS,MORDEDOR
2022-02-13,766476,402,M,2,0,C,25,ALIMENTOS,CORACAO DE FRANGO
2022-02-13,766494,300,F,1,3,C,197,HIGIENE,ENXAGUANTE BUCAL
2022-02-13,766567,259,M,1,1,B,68,BEBIDAS,REFRIGERANTE LARANJA
2022-02-13,766596,720,M,2,3,B,184,ALIMENTOS,IOGURTE
2022-02-13,766597,503,F,2,1,B,188,ALIMENTOS,HAMBUGUER
2022-02-13,766657,186,M,2,4,C,107,#N/D,#N/D
2022-02-13,766699,223,F,3,0,B,224,ALIMENTOS,AZEITE
2022-02-13,766729,411,F,2,0,B,51,ALIMENTOS,PAPINHA INFANTIL
2022-02-13,766756,432,F,1,0,C,31,ALIMENTOS,GRANOLA
2022-02-13,766776,721,M,3,2,C,11,ALIMENTOS,AZEITE
2022-02-13,766860,603,M,3,0,B,108,LIMPEZA,REMOVEDOR
2022-02-13,766897,9,F,2,0,B,105,LIMPEZA,LUSTRA MOVEIS
2022-02-13,766987,719,M,1,0,B,197,HIGIENE,ENXAGUANTE BUCAL
2022-02-13,767035,960,F,4,2,B,15,ALIMENTOS,BATATA DOCE
2022-02-13,767106,29,M,2,0,B,216,ALIMENTOS,BROCOLIS
2022-02-13,767152,141,M,3,4,B,125,HIGIENE,TINTURAS
2022-02-13,767190,665,M,1,4,B,90,HIGIENE,SHAMPOO
2022-02-13,767238,402,M,2,0,C,46,ALIMENTOS,MOLHO BARBECUE
2022-02-13,767293,260,F,2,0,C,207,ALIMENTOS,COPA SUINA
2022-02-13,767368,996,F,1,4,B,179,ALIMENTOS,LEITE CONDENSADO
2022-02-13,767445,703,M,1,3,B,229,ALIMENTOS,ALMONDEGA
2022-02-13,767494,320,M,3,4,B,2,ACESSORIOS,MORDEDOR
2022-02-13,767581,469,M,4,2,C,174,LIMPEZA,LIMPADOR PERFUMADO
2022-02-13,767642,824,F,1,0,B,168,ALIMENTOS,MAMAO PAPAYA
2022-02-13,767667,143,F,1,4,B,166,HIGIENE,MODELADOR
2022-02-13,767704,756,F,1,4,B,145,PET,RACAO UMIDA PARA GATOS
2022-02-13,767779,493,M,2,4,B,229,ALIMENTOS,ALMONDEGA
2022-02-13,767783,696,M,2,0,B,118,PET,RACAO UMIDA PARA CAES
2022-02-13,767807,577,M,4,0,C,52,ALIMENTOS,PATE
2022-02-13,767874,567,F,1,0,C,163,ALIMENTOS,MORTADELA
2022-02-13,767897,278,F,3,2,C,141,BEBIDAS,REFRIGERANTE LIMaO
2022-02-13,767995,684,F,3,0,C,182,ALIMENTOS,LATA DE ERVILHA
2022-02-13,768022,695,M,2,0,A,100,LIMPEZA,DETERGENTE
2022-02-13,768038,839,F,1,3,B,45,ALIMENTOS,MANGA
2022-02-13,768132,85,M,1,0,B,127,ALIMENTOS,SNACKS
2022-02-13,768136,601,M,4,0,A,182,ALIMENTOS,LATA DE ERVILHA
2022-02-13,768192,78,M,1,0,B,165,ALIMENTOS,MOLHO BARBECUE
2022-02-13,768222,340,M,3,4,B,65,BEBIDAS,ENERGETICO
2022-02-13,768262,368,M,4,0,C,22,ALIMENTOS,CHA
2022-02-13,768306,949,M,1,0,B,79,HIGIENE,GEL
2022-02-13,768350,977,M,1,0,C,24,ALIMENTOS,COPA SUINA
2022-02-13,768440,439,F,3,0,B,41,ALIMENTOS,MACARRAO
2022-02-13,768495,47,F,4,0,B,145,PET,RACAO UMIDA PARA GATOS
2022-02-13,768529,723,M,4,0,B,20,ALIMENTOS,CEBOLA
2022-02-13,768608,745,F,1,2,B,32,ALIMENTOS,HAMBUGUER
2022-02-13,768621,350,F,5,1,B,43,ALIMENTOS,MAMAO PAPAYA
2022-02-13,768675,639,M,2,0,C,203,ALIMENTOS,DANETTE
2022-02-13,768703,216,F,1,2,B,147,PET,RACAO SECA PARA GATOS
2022-02-13,768739,871,F,1,3,C,198,BEBIDAS,ENERGETICO
2022-02-13,768781,717,F,3,0,B,113,LIMPEZA,TIRA MANCHA
2022-02-13,768858,472,M,2,1,C,226,ALIMENTOS,ARROZ INTEGRAL
2022-02-13,768955,34,M,2,0,C,168,ALIMENTOS,MAMAO PAPAYA
2022-02-13,769038,132,M,2,0,A,153,ALIMENTOS,PRESUNTO COZIDO
2022-02-13,769076,792,F,2,0,B,82,HIGIENE,LENCO UMEDECIDO
2022-02-13,769127,92,M,4,1,B,152,ALIMENTOS,PRESUNTO COZIDO
2022-02-13,769176,180,M,3,4,B,7,ALIMENTOS,ALMONDEGA
2022-02-13,769256,845,F,3,3,C,197,HIGIENE,ENXAGUANTE BUCAL
2022-02-13,769328,241,M,4,1,B,221,ALIMENTOS,BANANA
2022-02-13,769337,540,F,2,0,C,144,BEBIDAS,REFRIGERANTE COLA
2022-02-13,769379,394,M,1,0,B,184,ALIMENTOS,IOGURTE
2022-02-13,769405,296,F,1,3,B,90,HIGIENE,SHAMPOO
2022-02-13,769457,412,M,2,0,B,212,LIMPEZA,CERA
2022-02-13,769474,322,M,2,0,B,61,ALIMENTOS,SARDINHA
2022-02-13,769475,584,M,3,0,B,69,BEBIDAS,REFRIGERANTE LIMaO
2022-02-13,769499,132,M,2,0,A,137,ALIMENTOS,REQUEIJAO
2022-02-13,769589,27,F,1,0,B,111,LIMPEZA,SABAO EM PO
2022-02-13,769649,6,F,2,0,B,61,ALIMENTOS,SARDINHA
2022-02-13,769667,977,M,1,0,C,208,HIGIENE,CONDICIONADOR
2022-02-13,769759,138,F,3,2,B,97,LIMPEZA,CERA
2022-02-13,769798,419,F,2,1,B,203,ALIMENTOS,DANETTE
2022-02-13,769868,510,F,4,0,B,74,HIGIENE,ENXAGUANTE BUCAL
2022-02-13,769920,660,F,3,0,C,10,ALIMENTOS,ATUM
2022-02-13,770006,14,M,1,3,B,44,ALIMENTOS,MAMAO
2022-02-13,770020,802,M,1,1,B,190,HIGIENE,GEL
2022-02-13,770034,353,M,1,2,B,148,PET,RACAO SECA PARA CAES
2022-02-13,770075,703,M,1,3,B,97,LIMPEZA,CERA
2022-02-13,770159,31,F,1,0,C,22,ALIMENTOS,CHA
2022-02-13,770233,643,F,4,0,C,194,ALIMENTOS,FILE DE PEIXE
2022-02-13,770266,2,M,3,0,B,210,ACESSORIOS,CHUPETA
2022-02-13,770328,266,F,3,3,B,42,ALIMENTOS,MACARRAO INSTANTANEO
2022-02-13,770401,394,M,1,0,B,159,ALIMENTOS,PAO DE FORMA
2022-02-20,770426,185,F,3,0,C,192,HIGIENE,FIXADOR
2022-02-20,770492,726,M,2,0,B,173,ALIMENTOS,LINGUICA
2022-02-20,770572,466,F,1,0,C,114,LIMPEZA,VASSOURA
2022-02-20,770600,393,F,4,0,B,3,ALIMENTOS,ABACATE
2022-02-20,770643,360,M,4,0,B,123,LIMPEZA,TIRA MANCHA
2022-02-20,770696,358,F,3,0,C,224,ALIMENTOS,AZEITE
2022-02-20,770722,263,M,3,0,B,74,HIGIENE,ENXAGUANTE BUCAL
2022-02-20,770726,397,F,1,0,B,178,HIGIENE,LENCO UMEDECIDO
2022-02-20,770809,195,M,4,0,B,188,ALIMENTOS,HAMBUGUER
2022-02-20,770819,577,M,4,0,C,90,HIGIENE,SHAMPOO
2022-02-20,770912,775,F,2,3,B,177,ALIMENTOS,LIMAO
2022-02-20,770993,848,F,5,3,A,68,BEBIDAS,REFRIGERANTE LARANJA
2022-02-20,771067,643,F,4,0,C,188,ALIMENTOS,HAMBUGUER
2022-02-20,771069,264,F,4,1,B,156,HIGIENE,PASTA DE DENTE
2022-02-20,771156,520,M,1,0,B,98,LIMPEZA,DESENGORDURANTE
2022-02-20,771252,610,M,2,0,B,5,ALIMENTOS,ACHOCOLATADO
2022-02-20,771273,792,F,2,0,B,203,ALIMENTOS,DANETTE
2022-02-20,771327,31,F,1,0,C,199,ALIMENTOS,DOCE
2022-02-20,771350,173,F,1,0,B,69,BEBIDAS,REFRIGERANTE LIMaO
2022-02-20,771411,144,M,1,0,B,145,PET,RACAO UMIDA PARA GATOS
2022-02-20,771461,597,M,3,0,C,60,ALIMENTOS,SALGADINHOS DE MILHO
2022-02-20,771538,637,F,1,0,B,76,HIGIENE,FIO DENTAL
2022-02-20,771579,515,M,4,0,A,126,HIGIENE,TALCO
2022-02-20,771630,796,M,2,3,B,10,ALIMENTOS,ATUM
2022-02-20,771656,305,F,4,0,B,193,HIGIENE,FIO DENTAL
2022-02-20,771753,763,F,4,0,B,28,ALIMENTOS,DOCE
2022-02-20,771826,442,F,3,2,B,187,HIGIENE,HASTES FLEXIVEIS
2022-02-20,771835,463,M,3,3,B,219,ALIMENTOS,BATATA DOCE
2022-02-20,771862,530,F,1,0,A,136,ALIMENTOS,RICOTA
2022-02-20,771939,314,F,1,1,A,215,ALIMENTOS,CAFE
2022-02-20,771944,69,M,4,3,A,137,ALIMENTOS,REQUEIJAO
2022-02-20,771999,531,F,3,1,B,178,HIGIENE,LENCO UMEDECIDO
2022-02-20,772086,305,F,4,0,B,8,ALIMENTOS,ARROZ
2022-02-20,772126,926,M,1,0,B,124,LIMPEZA,TIRA LIMO
2022-02-20,772143,469,M,4,2,C,225,ALIMENTOS,ATUM
2022-02-20,772195,531,F,3,1,B,137,ALIMENTOS,REQUEIJAO
2022-02-20,772273,382,F,3,0,C,135,LIMPEZA,RODO
2022-02-20,772306,136,F,2,1,B,70,BEBIDAS,REFRIGERANTE OUTROS
2022-02-20,772327,853,M,5,2,A,177,ALIMENTOS,LIMAO
2022-02-20,772358,325,M,1,3,B,43,ALIMENTOS,MAMAO PAPAYA
2022-02-20,772389,344,M,3,0,B,106,LIMPEZA,ODORIZADOR
2022-02-20,772460,347,F,4,0,B,143,BEBIDAS,REFRIGERANTE GUARANA
2022-02-20,772476,96,F,1,1,C,140,BEBIDAS,REFRIGERANTE OUTROS
2022-02-20,772479,878,F,4,3,C,48,ALIMENTOS,OVOS
2022-02-20,772494,222,F,4,0,B,224,ALIMENTOS,AZEITE
2022-02-22,772587,830,F,5,1,B,168,ALIMENTOS,MAMAO PAPAYA
2022-02-22,772666,291,F,3,0,C,196,HIGIENE,ESCOVA DE DENTE
2022-02-22,772739,613,F,3,0,B,58,ALIMENTOS,RICOTA
2022-02-22,772797,631,M,1,4,C,19,ALIMENTOS,CAFE
2022-02-22,772805,957,M,2,3,B,208,HIGIENE,CONDICIONADOR
2022-02-22,772882,150,M,1,4,B,5,ALIMENTOS,ACHOCOLATADO
2022-02-22,772940,685,F,4,0,B,56,ALIMENTOS,QUEIJO MUSSARELA
2022-02-22,773038,897,M,2,1,C,74,HIGIENE,ENXAGUANTE BUCAL
2022-02-22,773094,887,F,3,0,B,10,ALIMENTOS,ATUM
2022-02-22,773139,83,M,1,4,B,125,HIGIENE,TINTURAS
2022-02-22,773207,937,M,3,4,C,88,HIGIENE,REPELENTE
2022-02-22,773295,397,F,1,0,B,108,LIMPEZA,REMOVEDOR
2022-02-22,773339,602,M,3,0,B,117,PET,RACAO SECA PARA GATOS
2022-02-22,773340,406,M,2,4,C,31,ALIMENTOS,GRANOLA
2022-02-22,773384,854,F,5,1,C,200,LIMPEZA,DETERGENTE
2022-02-22,773437,434,M,1,4,B,197,HIGIENE,ENXAGUANTE BUCAL
2022-02-22,773461,770,M,2,3,B,222,LIMPEZA,BALDE
2022-02-22,773533,325,M,1,3,B,201,LIMPEZA,DESINFETANTE
2022-02-22,773568,149,M,1,3,A,137,ALIMENTOS,REQUEIJAO
2022-02-22,773622,975,F,3,0,B,43,ALIMENTOS,MAMAO PAPAYA
2022-02-22,773642,176,F,2,0,B,222,LIMPEZA,BALDE
2022-02-22,773645,867,M,2,3,B,202,LIMPEZA,DESENGORDURANTE
2022-02-22,773656,755,M,3,4,B,97,LIMPEZA,CERA
2022-02-22,773724,194,F,4,0,B,62,ALIMENTOS,SNACKS
2022-02-22,773814,210,M,2,2,C,124,LIMPEZA,TIRA LIMO
2022-02-22,773865,39,M,2,0,C,7,ALIMENTOS,ALMONDEGA
2022-02-22,773949,659,F,2,2,B,60,ALIMENTOS,SALGADINHOS DE MILHO
2022-02-22,773957,61,M,1,2,B,146,PET,RACAO UMIDA PARA CAES
2022-02-22,773980,478,M,1,4,A,205,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2022-02-22,774005,769,F,3,3,C,141,BEBIDAS,REFRIGERANTE LIMaO
2022-02-22,774094,473,F,4,3,B,134,LIMPEZA,SABAO
2022-02-22,774119,873,F,3,0,B,210,ACESSORIOS,CHUPETA
2022-02-22,774151,90,F,2,2,B,123,LIMPEZA,TIRA MANCHA
2022-02-22,774226,966,F,4,2,B,115,PET,ALIMENTO PARA PASSARO
2022-02-22,774276,980,F,1,0,B,117,PET,RACAO SECA PARA GATOS
2022-02-22,774322,333,F,2,0,C,123,LIMPEZA,TIRA MANCHA
2022-02-22,774335,303,M,3,4,B,161,ALIMENTOS,OVOS
2022-02-22,774424,933,M,2,2,B,113,LIMPEZA,TIRA MANCHA
2022-02-22,774522,674,M,4,1,B,51,ALIMENTOS,PAPINHA INFANTIL
2022-02-22,774555,430,F,4,1,B,171,ALIMENTOS,MACARRAO
2022-02-22,774649,390,F,2,0,B,172,LIMPEZA,LUSTRA MOVEIS
2022-02-22,774710,278,F,3,2,C,177,ALIMENTOS,LIMAO
2022-02-22,774755,561,M,2,0,B,189,ALIMENTOS,GRANOLA
2022-02-22,774838,460,F,1,3,B,162,LIMPEZA,ODORIZADOR
2022-02-22,774878,861,M,3,0,B,49,ALIMENTOS,PALMITO
2022-02-22,774973,302,F,4,3,C,180,ALIMENTOS,LEITE
2022-02-22,774991,358,F,3,0,C,204,HIGIENE,CREME
2022-02-22,775065,82,F,1,1,C,77,HIGIENE,FIXADOR
2022-02-22,775113,80,F,2,1,C,174,LIMPEZA,LIMPADOR PERFUMADO
2022-02-22,775149,896,M,3,0,B,93,LIMPEZA,AGUA SANITARIA
2022-02-22,775171,738,M,1,0,C,183,ALIMENTOS,KETCHUP
2022-02-22,775248,114,F,3,3,B,2,ACESSORIOS,MORDEDOR
2022-02-22,775252,351,F,2,2,B,101,LIMPEZA,INSETICIDA
2022-02-22,775273,426,F,3,0,C,209,ALIMENTOS,COGUMELOS
2022-02-22,775329,501,M,1,0,B,104,LIMPEZA,LIMPADOR PERFUMADO
2022-02-22,775345,261,F,4,0,B,183,ALIMENTOS,KETCHUP
2022-02-22,775443,677,M,4,0,B,65,BEBIDAS,ENERGETICO
2022-02-22,775497,614,F,4,1,B,159,ALIMENTOS,PAO DE FORMA
2022-02-22,775593,349,M,3,0,B,24,ALIMENTOS,COPA SUINA
2022-02-22,775673,420,M,3,0,B,215,ALIMENTOS,CAFE
2022-02-22,775707,364,F,4,2,C,177,ALIMENTOS,LIMAO
2022-02-22,775774,757,F,4,3,C,102,LIMPEZA,LIMPA VIDROS
2022-02-22,775861,631,M,1,4,C,175,LIMPEZA,LIMPADOR MULTIUSO
2022-02-22,775925,195,M,4,0,B,139,LIMPEZA,REMOVEDOR
2022-02-22,775937,356,M,2,4,A,126,HIGIENE,TALCO
2022-02-22,776000,117,M,2,3,B,46,ALIMENTOS,MOLHO BARBECUE
2022-02-24,776010,645,F,4,0,B,2,ACESSORIOS,MORDEDOR
2022-02-24,776045,608,F,3,0,C,35,ALIMENTOS,LATA DE ERVILHA
2022-02-24,776121,4,M,4,0,B,117,PET,RACAO SECA PARA GATOS
2022-02-24,776151,850,M,1,0,C,198,BEBIDAS,ENERGETICO
2022-02-24,776224,582,F,2,0,B,71,HIGIENE,ABSORVENTE
2022-02-24,776281,455,F,2,0,C,137,ALIMENTOS,REQUEIJAO
2022-02-24,776366,968,F,1,0,B,19,ALIMENTOS,CAFE
2022-02-24,776455,502,M,4,0,C,145,PET,RACAO UMIDA PARA GATOS
2022-02-24,776531,232,M,3,1,B,210,ACESSORIOS,CHUPETA
2022-02-24,776541,311,F,4,0,C,197,HIGIENE,ENXAGUANTE BUCAL
2022-02-24,776637,453,F,1,0,B,178,HIGIENE,LENCO UMEDECIDO
2022-02-24,776685,975,F,3,0,B,43,ALIMENTOS,MAMAO PAPAYA
2022-02-24,776710,521,F,1,0,A,70,BEBIDAS,REFRIGERANTE OUTROS
2022-02-24,776760,158,M,3,0,B,24,ALIMENTOS,COPA SUINA
2022-02-24,776772,944,F,3,1,B,170,ALIMENTOS,MACARRAO INSTANTANEO
2022-02-24,776838,878,F,4,3,C,11,ALIMENTOS,AZEITE
2022-02-24,776897,656,M,2,0,C,104,LIMPEZA,LIMPADOR PERFUMADO
2022-02-24,776973,342,M,3,0,B,86,HIGIENE,PRESERVATIVO
2022-02-24,777051,60,F,2,3,B,156,HIGIENE,PASTA DE DENTE
2022-02-24,777117,38,M,3,0,B,200,LIMPEZA,DETERGENTE
2022-02-24,777197,517,F,3,1,B,224,ALIMENTOS,AZEITE
2022-02-24,777283,547,F,3,4,C,151,HIGIENE,PROTETOR SOLAR
2022-02-24,777344,512,M,4,0,B,43,ALIMENTOS,MAMAO PAPAYA
2022-02-24,777359,795,F,4,2,B,96,LIMPEZA,BALDE
2022-02-24,777421,122,M,3,3,B,92,HIGIENE,TINTURAS
2022-02-24,777500,307,M,1,0,B,53,ALIMENTOS,PRESUNTO COZIDO
2022-02-24,777557,809,F,3,3,B,167,ALIMENTOS,MANGA
2022-02-24,777615,605,M,4,2,B,199,ALIMENTOS,DOCE
2022-02-24,777685,77,F,4,1,B,129,ALIMENTOS,SARDINHA
2022-02-24,777693,362,F,3,0,B,170,ALIMENTOS,MACARRAO INSTANTANEO
2022-02-24,777772,464,M,2,2,B,1,ACESSORIOS,CHUPETA
2022-02-24,777841,67,M,1,0,B,181,ALIMENTOS,LATA DE MILHO
2022-02-24,777890,747,M,1,0,B,177,ALIMENTOS,LIMAO
2022-02-24,777936,377,F,1,0,B,123,LIMPEZA,TIRA MANCHA
2022-02-24,778001,971,F,1,2,A,25,ALIMENTOS,CORACAO DE FRANGO
2022-02-24,778069,546,F,4,0,B,58,ALIMENTOS,RICOTA
2022-02-24,778143,692,F,4,0,B,54,ALIMENTOS,PRESUNTO COZIDO
2022-02-24,778160,880,M,3,2,B,63,ALIMENTOS,TOMATE
2022-02-24,778201,272,M,4,3,C,44,ALIMENTOS,MAMAO
2022-02-24,778267,595,M,1,0,B,188,ALIMENTOS,HAMBUGUER
2022-02-24,778349,972,M,4,0,C,224,ALIMENTOS,AZEITE
2022-02-24,778431,365,M,4,0,A,50,ALIMENTOS,PAO DE FORMA
2022-02-24,778470,987,F,1,0,B,20,ALIMENTOS,CEBOLA
2022-02-24,778516,514,M,4,0,C,75,HIGIENE,ESCOVA DE DENTE
2022-02-24,778522,442,F,3,2,B,223,ALIMENTOS,AZEITONA
2022-02-24,778583,813,F,4,0,C,19,ALIMENTOS,CAFE
2022-02-24,778659,666,F,2,2,B,224,ALIMENTOS,AZEITE
2022-02-24,778693,579,F,3,0,B,99,LIMPEZA,DESINFETANTE
2022-02-24,778765,786,F,1,4,C,210,ACESSORIOS,CHUPETA
2022-02-24,778795,717,F,3,0,B,47,ALIMENTOS,MORTADELA
2022-02-24,778845,291,F,3,0,C,202,LIMPEZA,DESENGORDURANTE
2022-02-24,778935,886,F,5,1,B,118,PET,RACAO UMIDA PARA CAES
2022-02-24,778962,298,F,4,0,C,43,ALIMENTOS,MAMAO PAPAYA
2022-02-24,778987,967,F,1,0,B,84,HIGIENE,PAPEL HIGIENICO
2022-02-24,779073,947,F,3,1,B,62,ALIMENTOS,SNACKS
2022-02-24,779101,137,F,4,1,B,179,ALIMENTOS,LEITE CONDENSADO
2022-02-24,779149,904,M,1,2,B,48,ALIMENTOS,OVOS
2022-02-24,779163,836,F,2,0,B,40,ALIMENTOS,LINGUICA
2022-02-24,779206,799,M,4,3,C,200,LIMPEZA,DETERGENTE
2022-02-24,779293,671,M,2,0,C,29,ALIMENTOS,FEIJAO
2022-02-24,779369,127,F,4,2,C,65,BEBIDAS,ENERGETICO
2022-02-24,779394,121,F,1,2,B,159,ALIMENTOS,PAO DE FORMA
2022-02-24,779452,680,F,3,0,C,84,HIGIENE,PAPEL HIGIENICO
2022-02-24,779453,830,F,5,1,B,84,HIGIENE,PAPEL HIGIENICO
2022-02-24,779543,504,M,3,0,B,106,LIMPEZA,ODORIZADOR
2022-02-24,779570,265,M,2,3,B,86,HIGIENE,PRESERVATIVO
2022-02-03,779604,405,F,4,0,B,129,ALIMENTOS,SARDINHA
2022-02-03,779628,782,M,3,3,B,214,ALIMENTOS,CEBOLA
2022-02-03,779691,212,F,2,1,B,170,ALIMENTOS,MACARRAO INSTANTANEO
2022-02-03,779699,714,M,1,0,B,148,PET,RACAO SECA PARA CAES
2022-02-03,779793,840,F,3,3,C,127,ALIMENTOS,SNACKS
2022-02-03,779874,758,F,3,0,B,51,ALIMENTOS,PAPINHA INFANTIL
2022-02-03,779878,751,F,2,0,B,41,ALIMENTOS,MACARRAO
2022-02-03,779957,357,M,2,2,C,156,HIGIENE,PASTA DE DENTE
2022-02-03,780036,206,F,3,1,C,109,LIMPEZA,RODO
2022-02-03,780096,356,M,2,4,A,190,HIGIENE,GEL
2022-02-03,780107,688,M,1,1,A,69,BEBIDAS,REFRIGERANTE LIMaO
2022-02-03,780164,539,M,2,0,C,174,LIMPEZA,LIMPADOR PERFUMADO
2022-02-03,780181,494,F,5,1,C,113,LIMPEZA,TIRA MANCHA
2022-02-03,780271,800,M,1,0,C,47,ALIMENTOS,MORTADELA
2022-02-03,780308,605,M,4,2,B,81,HIGIENE,HIDRATANTE
2022-02-03,780397,290,F,1,0,B,157,ALIMENTOS,PAPINHA INFANTIL
2022-02-03,780450,835,F,1,0,A,15,ALIMENTOS,BATATA DOCE
2022-02-03,780460,742,M,1,1,C,206,ALIMENTOS,CORACAO DE FRANGO
2022-02-03,780522,960,F,4,2,B,42,ALIMENTOS,MACARRAO INSTANTANEO
2022-02-03,780608,139,F,3,3,B,130,ALIMENTOS,SALGADINHOS DE MILHO
2022-02-03,780635,218,M,4,0,B,65,BEBIDAS,ENERGETICO
2022-02-03,780697,51,F,3,0,B,87,HIGIENE,PROTETOR SOLAR
2022-02-03,780733,821,F,2,3,B,1,ACESSORIOS,CHUPETA
2022-02-03,780786,378,F,2,0,C,206,ALIMENTOS,CORACAO DE FRANGO
2022-02-03,780870,163,F,3,0,A,83,HIGIENE,MODELADOR
2022-02-03,780909,330,F,1,0,B,200,LIMPEZA,DETERGENTE
2022-02-03,780928,888,F,4,2,B,85,HIGIENE,PASTA DE DENTE
2022-02-03,780960,176,F,2,0,B,186,HIGIENE,HIDRATANTE
2022-02-03,781053,82,F,1,1,C,131,ALIMENTOS,SALGADINHO
2022-02-03,781077,75,M,1,0,B,42,ALIMENTOS,MACARRAO INSTANTANEO
2022-02-03,781163,371,F,4,0,B,221,ALIMENTOS,BANANA
2022-02-03,781242,51,F,3,0,B,118,PET,RACAO UMIDA PARA CAES
2022-02-03,781243,555,M,4,3,A,66,BEBIDAS,REFRIGERANTE COLA
2022-02-03,781245,458,F,3,4,C,169,ALIMENTOS,MAMAO
2022-02-03,781330,255,M,4,0,B,24,ALIMENTOS,COPA SUINA
2022-02-03,781359,902,F,2,1,B,23,ALIMENTOS,COGUMELOS
2022-02-03,781447,237,F,4,3,C,191,HIGIENE,FRALDA
2022-02-03,781545,519,M,2,4,B,91,HIGIENE,TALCO
2022-02-03,781556,139,F,3,3,B,132,HIGIENE,SABONETE
2022-02-03,781586,939,M,2,1,C,111,LIMPEZA,SABAO EM PO
2022-02-03,781620,548,F,4,0,C,220,ALIMENTOS,BATATA
2022-02-03,781625,870,F,1,0,B,83,HIGIENE,MODELADOR
2022-02-03,781705,310,M,4,3,C,119,PET,RACAO UMIDA PARA GATOS
2022-02-03,781780,336,F,1,0,C,180,ALIMENTOS,LEITE
2022-02-03,781807,522,M,1,2,A,16,ALIMENTOS,BIFE DE COXAO MOLE
2022-02-03,781872,101,F,1,0,C,82,HIGIENE,LENCO UMEDECIDO
2022-02-03,781892,962,M,3,4,B,40,ALIMENTOS,LINGUICA
2022-02-03,781950,361,F,1,0,C,128,HIGIENE,SHAMPOO
2022-02-03,782007,743,M,1,3,C,167,ALIMENTOS,MANGA
2022-02-03,782069,60,F,2,3,B,141,BEBIDAS,REFRIGERANTE LIMaO
2022-02-03,782164,771,F,4,0,B,173,ALIMENTOS,LINGUICA
2022-02-03,782179,833,F,1,4,B,94,LIMPEZA,ALCOOL
2022-02-03,782184,220,M,1,0,B,220,ALIMENTOS,BATATA
2022-02-03,782225,140,F,1,0,C,81,HIGIENE,HIDRATANTE
2022-02-03,782227,803,F,2,0,A,218,ALIMENTOS,BIFE DE COXAO MOLE
2022-02-03,782246,884,F,3,2,C,63,ALIMENTOS,TOMATE
2022-02-03,782322,415,F,3,0,B,184,ALIMENTOS,IOGURTE
2022-02-03,782380,385,F,2,0,B,124,LIMPEZA,TIRA LIMO
2022-02-03,782434,298,F,4,0,C,129,ALIMENTOS,SARDINHA
